"id","create_uid:id","request_date","hr_employee_id:id","department_id:id","request_through:id","request_no","request_categ_id:id","request_type_id:id","source_id:id","state"
"request_16-25-33-1-00198","res.users_m0956-epfc",2016-01-12 12:19:07,"hr.employees_m0956-epfc","muti_hrms.hr_department_epfctagumid","muti_hrms.hr_department_epfctagumid","16-25-33-1-00198","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-15-1-00190","res.users_m0372-epfc",2016-01-12 12:50:54,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_epfcfinanceid","16-25-15-1-00190","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00152","res.users_m1099-muti",2016-01-12 13:01:09,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00152","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00246","res.users_m1249",2016-01-12 13:01:33,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00246","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-15-1-00191","res.users_m0372-epfc",2016-01-12 13:02:39,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_epfcsurallah1id","16-25-15-1-00191","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-1-00865","res.users_m1146",2016-01-12 13:06:26,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00865","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00866","res.users_m1146",2016-01-12 13:23:23,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00866","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00867","res.users_m1146",2016-01-12 13:32:25,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00867","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-11-2-00084","res.users_m1253",2016-01-12 13:33:09,"hr.employees_m1253","muti_hrms.hr_department_hondafinanceid","muti_hrms.hr_department_hondafinanceid","16-20-11-2-00084","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00868","res.users_m1146",2016-01-12 13:35:09,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00868","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00352","res.users_m1273",2016-01-12 13:35:13,"hr.employees_m1273","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_mutisparepartsid","16-15-11-5-00352","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-31-2-00284","res.users_m1229-epfc",2016-01-12 13:35:21,"hr.employees_m1229-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_muticalinanid","16-25-31-2-00284","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-31-2-00285","res.users_m0772-epfc",2016-01-12 13:42:07,"hr.employees_m0772-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_epfccalinanid","16-25-31-2-00285","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-11-2-00651","res.users_m1087",2016-01-12 13:43:22,"hr.employees_m1087","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00651","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00652","res.users_m1087",2016-01-12 13:45:35,"hr.employees_m1087","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00652","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00653","res.users_m1087",2016-01-12 13:48:55,"hr.employees_m1087","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00653","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-11-2-00085","res.users_m1253",2016-01-12 13:50:41,"hr.employees_m1253","muti_hrms.hr_department_hondafinanceid","muti_hrms.hr_department_hondafinanceid","16-20-11-2-00085","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-00940","res.users_m1258",2016-01-12 14:05:48,"hr.employees_m1258","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_epfcfinanceid","16-10-11-12-00940","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-4-00009","res.users_m1189-muti",2016-01-12 14:06:25,"hr.employees_m1189-muti","muti_hrms.hr_department_mutimarbelid","muti_hrms.hr_department_mutimarbelid","16-15-11-4-00009","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-10-11-12-00941","res.users_m1258",2016-01-12 14:07:38,"hr.employees_m1258","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_mutifinanceid","16-10-11-12-00941","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-00942","res.users_m1258",2016-01-12 14:08:48,"hr.employees_m1258","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_hlrdcheadofficeid","16-10-11-12-00942","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-12-00943","res.users_m1258",2016-01-12 14:09:47,"hr.employees_m1258","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_hondafinanceid","16-10-11-12-00943","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00153","res.users_m1096-muti",2016-01-12 14:12:32,"hr.employees_m1096-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00153","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00869","res.users_m1176",2016-01-12 14:20:14,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00869","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00353","res.users_m0121",2016-01-12 14:22:50,"hr.employees_m0121","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_mutisparepartsid","16-15-11-5-00353","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-21-1-00326","res.users_m0332-epfc",2016-01-12 14:29:31,"hr.employees_m0332-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","16-25-21-1-00326","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-12-1-00160","res.users_m1254-epfc",2016-01-12 14:46:07,"hr.employees_m1254-epfc","muti_hrms.hr_department_epfcisulan1id","muti_hrms.hr_department_epfcisulan1id","16-25-12-1-00160","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00113","res.users_m1050-muti",2016-01-12 15:43:00,"hr.employees_m1050-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00113","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-21-1-00327","res.users_m1079-epfc",2016-01-12 15:49:01,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","16-25-21-1-00327","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-21-1-00102","res.users_m0332-muti",2016-01-12 16:25:56,"hr.employees_m0332-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_mutifinanceid","16-15-21-1-00102","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-45-11-2-00247","res.users_m1249",2016-01-12 16:34:21,"hr.employees_m1249","muti_hrms.hr_department_pumgaslagaoid","muti_hrms.hr_department_pumgaslagaoid","16-45-11-2-00247","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_16-25-21-1-00328","res.users_m1079-epfc",2016-01-12 16:34:31,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","16-25-21-1-00328","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-23-1-00129","res.users_m1093-epfc",2016-01-12 18:22:49,"hr.employees_m1093-epfc","muti_hrms.hr_department_epfclapasanid","muti_hrms.hr_department_epfclapasanid","16-25-23-1-00129","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-23-1-00130","res.users_m1093-epfc",2016-01-12 18:52:10,"hr.employees_m1093-epfc","muti_hrms.hr_department_epfclapasanid","muti_hrms.hr_department_epfclapasanid","16-25-23-1-00130","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-32-1-00212","res.users_m0601-epfc",2016-01-13 07:52:52,"hr.employees_m0601-epfc","muti_hrms.hr_department_epfcpanaboid","muti_hrms.hr_department_mutipanaboid","16-25-32-1-00212","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00114","res.users_m0601-muti",2016-01-13 08:10:10,"hr.employees_m0601-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00114","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00115","res.users_m0601-muti",2016-01-13 08:32:29,"hr.employees_m0601-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00115","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00055","res.users_m0347",2016-01-13 08:39:40,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00055","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00056","res.users_m0347",2016-01-13 08:42:34,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00056","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00057","res.users_m0347",2016-01-13 08:45:07,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00057","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-25-1-00059","res.users_m1250-maramag",2016-01-13 08:46:40,"hr.employees_m1250-maramag","muti_hrms.hr_department_hondamaramagid","muti_hrms.hr_department_hondamaramagid","16-20-25-1-00059","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_16-20-25-1-00060","res.users_m1250-maramag",2016-01-13 08:46:43,"hr.employees_m1250-maramag","muti_hrms.hr_department_hondamaramagid","muti_hrms.hr_department_hondamaramagid","16-20-25-1-00060","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00058","res.users_m0347",2016-01-13 08:48:02,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00058","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00059","res.users_m0347",2016-01-13 08:50:38,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00059","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00354","res.users_m0536",2016-01-13 08:53:35,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00354","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00355","res.users_m0536",2016-01-13 08:56:30,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00355","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00356","res.users_m0536",2016-01-13 08:57:47,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00356","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00357","res.users_m0536",2016-01-13 08:59:27,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00357","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00358","res.users_m0536",2016-01-13 09:01:38,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00358","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00060","res.users_m0969",2016-01-13 09:02:30,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00060","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (MC)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00359","res.users_m0536",2016-01-13 09:03:04,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00359","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00360","res.users_m0536",2016-01-13 09:05:19,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00360","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00061","res.users_m1141",2016-01-13 09:06:32,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","16-35-11-1-00061","request.categ_PURCHASE","approval.rulePURCHASES (CAPEX)_TIG","request.source_TIG","confirm"
"request_16-25-15-2-00113","res.users_m1099-epfc",2016-01-13 09:07:05,"hr.employees_m1099-epfc","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_epfcsurallah2id","16-25-15-2-00113","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00062","res.users_m0969",2016-01-13 09:14:02,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00062","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (MC)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00063","res.users_m0969",2016-01-13 09:25:35,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00063","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (MC)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-5-00361","res.users_m0536",2016-01-13 09:27:05,"hr.employees_m0536","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_imgid","16-15-11-5-00361","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00064","res.users_m0969",2016-01-13 09:32:12,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00064","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (MC)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-25-1-00061","res.users_m1234-hsocmar",2016-01-13 09:32:48,"hr.employees_m1234-hsocmar","muti_hrms.hr_department_hondamaramagid","muti_hrms.hr_department_hondamaramagid","16-20-25-1-00061","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-11-4-00141","res.users_m0522",2016-01-13 09:52:38,"hr.employees_m0522","muti_hrms.hr_department_epfcmarbelid","muti_hrms.hr_department_epfcmarbelid","16-25-11-4-00141","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","confirm"
"request_16-20-15-1-00166","res.users_m0372-hsoc",2016-01-13 09:53:26,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","16-20-15-1-00166","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-15-1-00167","res.users_m0372-hsoc",2016-01-13 09:58:02,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","16-20-15-1-00167","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-25-1-00086","res.users_m1234-epfcmar",2016-01-13 10:02:15,"hr.employees_m1234-epfcmar","muti_hrms.hr_department_epfcmaramagid","muti_hrms.hr_department_epfcmaramagid","16-25-25-1-00086","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-20-15-1-00168","res.users_m1204",2016-01-13 10:02:51,"hr.employees_m1204","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_img(warehouse)id","16-20-15-1-00168","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00154","res.users_m1029",2016-01-13 10:02:53,"hr.employees_m1029","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00154","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-20-15-1-00169","res.users_m0372-hsoc",2016-01-13 10:04:14,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondasurallahid","16-20-15-1-00169","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
